ano (uid);ano (nome);local (uid);local (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);grupoetario (uid);grupoetario (nome);escolaridade (uid);escolaridade (nome);conjugal (uid);conjugal (nome);prenatal (uid);prenatal (nome);consultas (uid);consultas (nome);gravidez (uid);gravidez (nome);gestacao (uid);gestacao (nome);parto (uid);parto (nome);lococor (uid);lococor (nome);assistido (uid);assistido (nome);apgar1 (uid);apgar1 (nome);apgar5 (uid);apgar5 (nome);robson (uid);robson (nome);peso (uid);peso (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);anomalia (uid);anomalia (nome);funcao (uid);funcao (nome);Kotelchuck (uid);Kotelchuck (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;1;País;76;Brasil;247.111;237.191;259.821;259.256;265.272;247.922;255.904;244.716;247.983;238.208;230.385;245.490;2.979.259
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;2;Região;1;Norte;25.649;23.940;26.629;26.884;27.656;26.085;27.243;27.177;28.050;28.029;27.102;27.238;321.682
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;11;Rondônia;2.212;2.032;2.323;2.346;2.400;2.258;2.411;2.289;2.294;2.426;2.359;2.210;27.560
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;12;Acre;1.382;1.305;1.446;1.428;1.592;1.487;1.458;1.433;1.407;1.402;1.378;1.421;17.139
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;13;Amazonas;6.699;6.186;6.831;6.558;6.890;6.595;6.678;6.837;6.969;7.162;6.849;6.891;81.145
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;14;Roraima;917;859;890;856;967;881;865;913;989;988;1.065;930;11.120
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;15;Pará;11.226;10.545;11.699;12.102;12.313;11.546;12.357;12.189;12.721;12.491;11.979;12.335;143.503
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;16;Amapá;1.322;1.172;1.365;1.386;1.320;1.258;1.286;1.351;1.474;1.444;1.463;1.430;16.271
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;17;Tocantins;1.891;1.841;2.075;2.208;2.174;2.060;2.188;2.165;2.196;2.116;2.009;2.021;24.944
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;2;Região;2;Nordeste;65.293;63.128;71.657;71.996;74.803;69.614;72.016;69.798;71.499;69.862;66.219;67.205;833.090
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;21;Maranhão;9.174;8.550;9.589;9.723;10.003;9.324;9.835;10.263;10.659;10.347;9.969;9.635;117.071
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;22;Piauí;3.667;3.537;3.956;4.206;4.221;3.831;4.051;4.018;4.414;4.038;4.036;3.966;47.941
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;23;Ceará;9.768;9.484;10.953;10.970;11.279;10.828;11.201;10.834;11.326;11.067;10.268;10.703;128.681
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;24;Rio Grande do Norte;3.779;3.591;4.063;4.190;4.410;4.099;4.250;3.915;4.154;4.111;3.608;3.941;48.111
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;25;Paraíba;4.531;4.455;5.071;4.966;5.181;4.727;5.083;4.723;4.978;4.794;4.489;4.537;57.535
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;26;Pernambuco;11.394;10.820;12.672;12.746;12.771;12.014;12.365;12.245;11.971;11.923;11.097;11.471;143.489
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;27;Alagoas;4.105;3.975;4.522;4.447;4.894;4.417;4.402;4.213;4.447;4.343;4.087;4.007;51.859
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;28;Sergipe;2.733;2.655;2.990;2.999;3.223;2.993;3.013;2.956;2.807;2.649;2.752;2.599;34.369
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;29;Bahia;16.142;16.061;17.841;17.749;18.821;17.381;17.816;16.631;16.743;16.590;15.913;16.346;204.034
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;2;Região;3;Sudeste;101.140;98.145;104.995;104.497;105.801;99.162;101.774;95.171;95.426;90.327;88.884;97.627;1.182.949
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;31;Minas Gerais;22.608;22.172;23.557;23.641;23.756;22.386;22.750;21.424;21.373;21.008;20.729;21.726;267.130
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;32;Espírito Santo;4.745;4.633;4.948;5.041;4.968;4.812;4.903;4.505;4.536;4.495;4.303;4.659;56.548
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;33;Rio de Janeiro;20.164;19.736;20.651;20.533;20.813;19.465;20.281;18.901;18.788;17.184;17.479;19.589;233.584
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;35;São Paulo;53.623;51.604;55.839;55.282;56.264;52.499;53.840;50.341;50.729;47.640;46.373;51.653;625.687
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;2;Região;4;Sul;34.773;32.575;35.316;34.564;35.184;32.797;34.215;32.536;32.720;29.836;28.834;33.112;396.462
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;41;Paraná;14.100;13.142;14.016;13.788;14.131;13.237;13.985;12.932;13.066;12.162;11.939;13.417;159.915
2014;2014;1;Nascidos vivos por residência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;3;Unidade da federação;42;Santa Catarina;8.097;7.678;8.215;8.237;8.309;7.756;8.081;7.776;7.843;6.943;6.665;7.632;93.232
